student_id,name,career_goal,internships_done,job_ready,suggested_paths
2869,Priya K 37,DevOps Specialist,1 (AR Intern),Yes,"Resume upgrade, hackathons, Apply to research roles"
2870,Rahul R 43,Embedded Engineer,None,No,"Portfolio enhancement, Core project, mock interviews"
2871,Ankit K 44,DevOps Specialist,1 (Security Intern),Yes,"Practice DSA, GitHub proj, Portfolio enhancement"
2872,Meera R 40,Data Scientist,1 (AR Intern),Yes,"Practice DSA, GitHub proj, Apply to research roles"
2873,Karan R 32,Web Developer,1 (ML Intern),Yes,"Apply to research roles, Contribute to open source"
2874,Sneha R 37,AR/VR Developer,1 (Security Intern),No,"Apply to research roles, LinkedIn optimization"
2875,Priya K 38,ML Engineer,1 (Web Dev Intern),Yes,"Certifications in relevant domain, LinkedIn optimization"
2876,Arjun K 48,Embedded Engineer,1 (IoT Internship),Yes,"Apply to research roles, Resume upgrade, hackathons"
2877,Karan R 33,AI Researcher,1 (AR Intern),Yes,"Attend tech webinars, Contribute to open source"
2878,Ravi R 39,Product Designer,1 (AR Intern),Yes,"Build capstone projects, Practice DSA, GitHub proj"
2879,Ravi S 36,Product Designer,"2 (DevOps, Cloud)",No,"Contribute to open source, Build capstone projects"
2880,Aisha S 28,AR/VR Developer,1 (Web Dev Intern),No,"Apply to research roles, Build capstone projects"
2881,Priya T 49,Data Scientist,1 (CAD Internship),Yes,"Core project, mock interviews, Apply to research roles"
2882,Priya R 33,Cybersecurity Analyst,"2 (Research, Dev)",Yes,"LinkedIn optimization, Portfolio enhancement"
2883,Meera T 37,Cybersecurity Analyst,None,No,"Core project, mock interviews, LinkedIn optimization"
2884,Priya R 34,Software Developer,1 (Security Intern),No,"Build capstone projects, Practice DSA, GitHub proj"
2885,Priya K 39,Software Developer,"2 (Research, Dev)",Yes,"Resume upgrade, hackathons, Certifications in relevant domain"
2886,Sneha M 22,Product Designer,"2 (DevOps, Cloud)",Yes,"Certifications in relevant domain, Apply to research roles"
2887,Rahul R 44,Web Developer,"2 (DevOps, Cloud)",Yes,"Practice DSA, GitHub proj, Build capstone projects"
2888,Ankit T 36,Embedded Engineer,1 (ML Intern),No,"Practice DSA, GitHub proj, Apply to research roles"
2889,Divya K 26,Cybersecurity Analyst,"2 (Research, Dev)",Yes,"Practice DSA, GitHub proj, LinkedIn optimization"
2890,Ankit K 45,Software Developer,"2 (NLP, Vision)",Yes,"Core project, mock interviews, Practice DSA, GitHub proj"
2891,Karan M 40,Data Scientist,1 (CAD Internship),Yes,"Apply to research roles, Attend tech webinars"
2892,Arjun M 37,Product Designer,1 (Security Intern),No,"Resume upgrade, hackathons, LinkedIn optimization"
2893,Aisha M 36,Cloud Engineer,"2 (Research, Dev)",Yes,"LinkedIn optimization, Portfolio enhancement"
2894,Rahul M 47,Product Designer,1 (ML Intern),Yes,"Apply to research roles, LinkedIn optimization"
2895,Arjun M 38,ML Engineer,"2 (Research, Dev)",Yes,"Core project, mock interviews, Attend tech webinars"
2896,Karan R 34,DevOps Specialist,1 (Security Intern),No,"Core project, mock interviews, Apply to research roles"
2897,Divya K 27,Data Scientist,"2 (Research, Dev)",No,"Portfolio enhancement, Build capstone projects"
2898,Ankit M 39,AR/VR Developer,"2 (Research, Dev)",No,"Portfolio enhancement, Resume upgrade, hackathons"
2899,Priya K 40,Embedded Engineer,"2 (NLP, Vision)",Yes,"Certifications in relevant domain, Core project, mock interviews"
2900,Rahul K 35,AR/VR Developer,1 (Web Dev Intern),Yes,"Build capstone projects, Portfolio enhancement"
2901,Ankit K 46,Software Developer,1 (Security Intern),No,"Practice DSA, GitHub proj, Contribute to open source"
2902,Aisha R 48,Cybersecurity Analyst,"2 (Research, Dev)",No,"LinkedIn optimization, Practice DSA, GitHub proj"
2903,Aisha K 41,Systems Engineer,1 (IoT Internship),Yes,"LinkedIn optimization, Attend tech webinars"
2904,Priya M 37,ML Engineer,None,No,"Contribute to open source, Practice DSA, GitHub proj"
2905,Aisha S 29,Systems Engineer,"2 (Research, Dev)",Yes,"Resume upgrade, hackathons, Practice DSA, GitHub proj"
2906,Arjun T 35,Cloud Engineer,1 (Web Dev Intern),Yes,"Resume upgrade, hackathons, Practice DSA, GitHub proj"
2907,Divya T 49,DevOps Specialist,None,No,"Certifications in relevant domain, Core project, mock interviews"
2908,Aisha T 32,Data Scientist,1 (ML Intern),Yes,"LinkedIn optimization, Practice DSA, GitHub proj"
2909,Ankit M 40,ML Engineer,"2 (NLP, Vision)",Yes,"Attend tech webinars, Practice DSA, GitHub proj"
2910,Arjun R 39,AR/VR Developer,1 (ML Intern),Yes,"Attend tech webinars, Build capstone projects"
2911,Priya K 41,Software Developer,"2 (DevOps, Cloud)",No,"LinkedIn optimization, Resume upgrade, hackathons"
2912,Karan K 44,AR/VR Developer,1 (ML Intern),Yes,"Build capstone projects, Certifications in relevant domain"
2913,Rahul M 48,Cybersecurity Analyst,"2 (NLP, Vision)",Yes,"LinkedIn optimization, Contribute to open source"
2914,Ankit T 37,Systems Engineer,1 (Security Intern),Yes,"Resume upgrade, hackathons, Build capstone projects"
2915,Arjun S 52,ML Engineer,None,No,"Attend tech webinars, Certifications in relevant domain"
2916,Divya S 31,AR/VR Developer,"2 (DevOps, Cloud)",Yes,"Resume upgrade, hackathons, Core project, mock interviews"
2917,Sneha T 43,Cloud Engineer,"2 (NLP, Vision)",Yes,"Contribute to open source, Practice DSA, GitHub proj"
2918,Karan T 30,Product Designer,1 (IoT Internship),Yes,"Contribute to open source, Attend tech webinars"
2919,Arjun R 40,Software Developer,1 (Security Intern),Yes,"Practice DSA, GitHub proj, Build capstone projects"
2920,Divya M 41,Systems Engineer,1 (ML Intern),Yes,"Core project, mock interviews, Resume upgrade, hackathons"
2921,Ravi S 37,Embedded Engineer,1 (AR Intern),Yes,"Certifications in relevant domain, Attend tech webinars"
2922,Rahul S 37,Data Scientist,"2 (Research, Dev)",Yes,"Attend tech webinars, Core project, mock interviews"
2923,Divya R 37,AR/VR Developer,1 (CAD Internship),Yes,"Practice DSA, GitHub proj, LinkedIn optimization"
2924,Meera K 31,AI Researcher,1 (Security Intern),No,"Resume upgrade, hackathons, Contribute to open source"
2925,Ankit M 41,DevOps Specialist,"2 (Research, Dev)",Yes,"LinkedIn optimization, Build capstone projects"
2926,Priya M 38,Cloud Engineer,1 (CAD Internship),No,"Resume upgrade, hackathons, Portfolio enhancement"
2927,Sneha K 37,Cloud Engineer,"2 (NLP, Vision)",Yes,"Core project, mock interviews, Portfolio enhancement"
2928,Karan K 45,Data Scientist,1 (IoT Internship),No,"Practice DSA, GitHub proj, Build capstone projects"
2929,Divya R 38,AR/VR Developer,1 (AR Intern),Yes,"Build capstone projects, Resume upgrade, hackathons"
2930,Meera R 41,ML Engineer,None,No,"Certifications in relevant domain, LinkedIn optimization"
2931,Sneha K 38,Embedded Engineer,1 (Web Dev Intern),No,"Contribute to open source, Attend tech webinars"
2932,Divya R 39,Cybersecurity Analyst,1 (IoT Internship),Yes,"Practice DSA, GitHub proj, Core project, mock interviews"
2933,Priya R 35,Data Scientist,"2 (NLP, Vision)",Yes,"Core project, mock interviews, Apply to research roles"
2934,Meera T 38,Product Designer,1 (Security Intern),No,"Core project, mock interviews, Build capstone projects"
2935,Arjun K 49,AR/VR Developer,"2 (NLP, Vision)",Yes,"Resume upgrade, hackathons, Apply to research roles"
2936,Meera S 39,Software Developer,1 (AR Intern),Yes,"Attend tech webinars, Apply to research roles"
2937,Rahul M 49,Cybersecurity Analyst,"2 (DevOps, Cloud)",Yes,"Core project, mock interviews, Build capstone projects"
2938,Priya S 38,DevOps Specialist,"2 (DevOps, Cloud)",Yes,"Certifications in relevant domain, LinkedIn optimization"
2939,Priya S 39,AI Researcher,"2 (NLP, Vision)",Yes,"Build capstone projects, Apply to research roles"
2940,Meera S 40,Web Developer,1 (CAD Internship),Yes,"Portfolio enhancement, Certifications in relevant domain"
2941,Sneha S 36,Software Developer,1 (IoT Internship),Yes,"Build capstone projects, Resume upgrade, hackathons"
2942,Karan S 32,AR/VR Developer,"2 (DevOps, Cloud)",Yes,"Practice DSA, GitHub proj, Attend tech webinars"
2943,Arjun K 50,Product Designer,1 (Web Dev Intern),Yes,"LinkedIn optimization, Resume upgrade, hackathons"
2944,Aisha S 30,DevOps Specialist,"2 (Research, Dev)",Yes,"Core project, mock interviews, Build capstone projects"
2945,Ravi T 40,Cloud Engineer,1 (Security Intern),No,"Core project, mock interviews, Resume upgrade, hackathons"
2946,Priya S 40,Data Scientist,1 (IoT Internship),Yes,"Attend tech webinars, LinkedIn optimization"
2947,Aisha K 42,Product Designer,"2 (DevOps, Cloud)",Yes,"Portfolio enhancement, Attend tech webinars"
2948,Divya T 50,DevOps Specialist,1 (ML Intern),Yes,"Resume upgrade, hackathons, Portfolio enhancement"
2949,Rahul M 50,AI Researcher,"2 (DevOps, Cloud)",Yes,"LinkedIn optimization, Build capstone projects"
2950,Ravi K 39,AI Researcher,1 (Security Intern),No,"Portfolio enhancement, Resume upgrade, hackathons"
2951,Divya S 32,Data Scientist,1 (IoT Internship),Yes,"Contribute to open source, Certifications in relevant domain"
2952,Ravi T 41,ML Engineer,1 (ML Intern),Yes,"Apply to research roles, LinkedIn optimization"
2953,Arjun S 53,ML Engineer,1 (AR Intern),Yes,"LinkedIn optimization, Resume upgrade, hackathons"
2954,Meera M 43,Web Developer,"2 (DevOps, Cloud)",No,"Certifications in relevant domain, Attend tech webinars"
2955,Divya T 51,Product Designer,"2 (Research, Dev)",No,"Resume upgrade, hackathons, Attend tech webinars"
2956,Ankit S 45,ML Engineer,"2 (NLP, Vision)",Yes,"Apply to research roles, Core project, mock interviews"
2957,Rahul M 51,Cybersecurity Analyst,1 (AR Intern),Yes,"Contribute to open source, Practice DSA, GitHub proj"
2958,Rahul T 43,Cybersecurity Analyst,1 (CAD Internship),Yes,"LinkedIn optimization, Apply to research roles"
2959,Meera M 44,Software Developer,"2 (NLP, Vision)",Yes,"Certifications in relevant domain, Attend tech webinars"
2960,Ravi K 40,Software Developer,1 (AR Intern),Yes,"Core project, mock interviews, Attend tech webinars"
2961,Priya K 42,DevOps Specialist,1 (IoT Internship),Yes,"Core project, mock interviews, Attend tech webinars"
2962,Arjun R 41,Cloud Engineer,1 (CAD Internship),Yes,"Build capstone projects, Core project, mock interviews"
2963,Ravi R 40,ML Engineer,None,No,"Resume upgrade, hackathons, Contribute to open source"
2964,Aisha K 43,Cybersecurity Analyst,"2 (NLP, Vision)",Yes,"Portfolio enhancement, LinkedIn optimization"
2965,Meera M 45,Data Scientist,"2 (NLP, Vision)",Yes,"Portfolio enhancement, Practice DSA, GitHub proj"
2966,Priya S 41,AR/VR Developer,"2 (DevOps, Cloud)",Yes,"Build capstone projects, Certifications in relevant domain"
2967,Sneha S 37,Product Designer,1 (Web Dev Intern),No,"Build capstone projects, Apply to research roles"
2968,Divya T 52,AR/VR Developer,1 (Security Intern),No,"Attend tech webinars, LinkedIn optimization"
2969,Rahul R 45,AR/VR Developer,1 (Web Dev Intern),Yes,"Build capstone projects, Contribute to open source"
2970,Arjun S 54,AR/VR Developer,1 (ML Intern),No,"Apply to research roles, Contribute to open source"
2971,Arjun K 51,Data Scientist,1 (Web Dev Intern),Yes,"Contribute to open source, Resume upgrade, hackathons"
2972,Ravi T 42,Data Scientist,"2 (DevOps, Cloud)",Yes,"Certifications in relevant domain, Apply to research roles"
2973,Ravi S 38,AR/VR Developer,1 (IoT Internship),Yes,"Resume upgrade, hackathons, Core project, mock interviews"
2974,Aisha S 31,Cybersecurity Analyst,1 (AR Intern),Yes,"Certifications in relevant domain, Attend tech webinars"
2975,Karan T 31,ML Engineer,1 (ML Intern),No,"Practice DSA, GitHub proj, Portfolio enhancement"
2976,Arjun S 55,Embedded Engineer,"2 (Research, Dev)",Yes,"Apply to research roles, Build capstone projects"
2977,Ankit T 38,Data Scientist,1 (Security Intern),No,"Build capstone projects, Resume upgrade, hackathons"
2978,Aisha T 33,Cloud Engineer,None,No,"Build capstone projects, Certifications in relevant domain"
2979,Ankit S 46,Web Developer,1 (Web Dev Intern),No,"Practice DSA, GitHub proj, Attend tech webinars"
2980,Arjun R 42,Web Developer,1 (Web Dev Intern),No,"Apply to research roles, Resume upgrade, hackathons"
2981,Ankit R 38,AR/VR Developer,None,No,"Certifications in relevant domain, Attend tech webinars"
2982,Ravi M 40,AI Researcher,1 (AR Intern),Yes,"Portfolio enhancement, Core project, mock interviews"
2983,Divya S 33,AI Researcher,"2 (Research, Dev)",Yes,"Apply to research roles, Practice DSA, GitHub proj"
2984,Priya S 42,Cloud Engineer,1 (ML Intern),Yes,"Practice DSA, GitHub proj, Build capstone projects"
2985,Ravi M 41,Cloud Engineer,1 (Security Intern),Yes,"Apply to research roles, Build capstone projects"
2986,Ravi K 41,ML Engineer,None,No,"LinkedIn optimization, Practice DSA, GitHub proj"
2987,Rahul R 46,Data Scientist,"2 (DevOps, Cloud)",Yes,"Certifications in relevant domain, Apply to research roles"
2988,Ravi S 39,Cloud Engineer,1 (CAD Internship),Yes,"LinkedIn optimization, Build capstone projects"
2989,Rahul T 44,Web Developer,1 (Web Dev Intern),Yes,"Core project, mock interviews, Resume upgrade, hackathons"
2990,Priya T 50,DevOps Specialist,1 (Security Intern),Yes,"Attend tech webinars, Apply to research roles"
2991,Arjun S 56,Systems Engineer,"2 (DevOps, Cloud)",No,"Resume upgrade, hackathons, Portfolio enhancement"
2992,Divya M 42,AI Researcher,"2 (DevOps, Cloud)",No,"Attend tech webinars, Contribute to open source"
2993,Aisha M 37,Software Developer,1 (AR Intern),Yes,"Certifications in relevant domain, Resume upgrade, hackathons"
2994,Priya T 51,AR/VR Developer,1 (ML Intern),Yes,"Contribute to open source, Resume upgrade, hackathons"
2995,Ravi K 42,Product Designer,"2 (NLP, Vision)",Yes,"Resume upgrade, hackathons, Build capstone projects"
2996,Arjun R 43,DevOps Specialist,"2 (DevOps, Cloud)",No,"Practice DSA, GitHub proj, Resume upgrade, hackathons"
2997,Aisha M 38,Systems Engineer,"2 (Research, Dev)",Yes,"LinkedIn optimization, Attend tech webinars"
2998,Divya T 53,ML Engineer,1 (AR Intern),No,"LinkedIn optimization, Contribute to open source"
2999,Arjun M 39,Product Designer,1 (ML Intern),Yes,"Core project, mock interviews, Portfolio enhancement"
3000,Priya R 36,Cloud Engineer,None,No,"Apply to research roles, Resume upgrade, hackathons"
3001,Ravi T 43,DevOps Specialist,1 (CAD Internship),Yes,"Core project, mock interviews, Apply to research roles"
3002,Ankit R 39,Software Developer,1 (ML Intern),No,"Certifications in relevant domain, Practice DSA, GitHub proj"
3003,Ravi T 44,Systems Engineer,1 (AR Intern),Yes,"Certifications in relevant domain, Build capstone projects"
3004,Rahul R 47,Data Scientist,1 (IoT Internship),Yes,"Build capstone projects, Contribute to open source"
3005,Rahul K 36,Cybersecurity Analyst,1 (AR Intern),Yes,"Contribute to open source, Certifications in relevant domain"
3006,Rahul K 37,Data Scientist,1 (Web Dev Intern),No,"Apply to research roles, Core project, mock interviews"
3007,Aisha R 49,Software Developer,1 (IoT Internship),Yes,"LinkedIn optimization, Attend tech webinars"
3008,Meera T 39,AR/VR Developer,1 (Security Intern),Yes,"Certifications in relevant domain, Attend tech webinars"
3009,Divya S 34,Software Developer,1 (CAD Internship),Yes,"LinkedIn optimization, Core project, mock interviews"
3010,Sneha K 39,Cybersecurity Analyst,1 (CAD Internship),Yes,"Core project, mock interviews, Practice DSA, GitHub proj"
3011,Priya S 43,AI Researcher,1 (IoT Internship),Yes,"Contribute to open source, Attend tech webinars"
3012,Aisha T 34,Cybersecurity Analyst,None,No,"LinkedIn optimization, Certifications in relevant domain"
3013,Divya K 28,ML Engineer,1 (Security Intern),Yes,"Resume upgrade, hackathons, Portfolio enhancement"
3014,Arjun M 40,AI Researcher,"2 (DevOps, Cloud)",No,"Contribute to open source, Practice DSA, GitHub proj"
3015,Priya S 44,Cloud Engineer,1 (IoT Internship),No,"Resume upgrade, hackathons, LinkedIn optimization"
3016,Arjun R 44,AI Researcher,1 (AR Intern),Yes,"Apply to research roles, Certifications in relevant domain"
3017,Divya M 43,AI Researcher,"2 (Research, Dev)",No,"Attend tech webinars, Apply to research roles"
3018,Aisha T 35,Data Scientist,1 (IoT Internship),Yes,"Core project, mock interviews, Certifications in relevant domain"
3019,Meera R 42,DevOps Specialist,1 (Web Dev Intern),Yes,"Apply to research roles, Certifications in relevant domain"
3020,Ravi K 43,Web Developer,1 (ML Intern),Yes,"Portfolio enhancement, Resume upgrade, hackathons"
3021,Karan T 32,DevOps Specialist,1 (CAD Internship),No,"Resume upgrade, hackathons, Portfolio enhancement"
3022,Arjun M 41,ML Engineer,1 (CAD Internship),No,"Apply to research roles, Portfolio enhancement"
3023,Ravi R 41,DevOps Specialist,"2 (NLP, Vision)",Yes,"Portfolio enhancement, Apply to research roles"
3024,Ankit T 39,Cloud Engineer,"2 (NLP, Vision)",Yes,"Contribute to open source, Certifications in relevant domain"
3025,Divya K 29,Product Designer,1 (Security Intern),Yes,"Practice DSA, GitHub proj, Contribute to open source"
3026,Ankit T 40,Cybersecurity Analyst,1 (Web Dev Intern),Yes,"Apply to research roles, Portfolio enhancement"
3027,Sneha K 40,Data Scientist,1 (AR Intern),Yes,"Apply to research roles, Certifications in relevant domain"
3028,Priya M 39,Data Scientist,"2 (NLP, Vision)",No,"Contribute to open source, Portfolio enhancement"
3029,Priya T 52,AR/VR Developer,1 (IoT Internship),No,"Core project, mock interviews, Resume upgrade, hackathons"
3030,Rahul M 52,Software Developer,1 (Security Intern),No,"Core project, mock interviews, Contribute to open source"
