student_id,name,weak_subjects,strengths,recommended_actions,recent_progress
2878,Ravi R 39,"Java, Math","Power Systems, Security",Practice regularly,Declining
2879,Ravi S 36,Embedded,"Digital Logic, OS",Attend tutoring sessions,Improving
2880,Aisha S 28,AI,"NLP, DSA",Simulate real problems,Declining
2881,Priya T 49,"CN, VLSI","NLP, AI",Improve time management,Needs attention
2882,Priya R 33,OS,"DL, Dynamics",Attend tutoring sessions,Needs attention
2883,Meera T 37,"OS, Digital Logic","OS, Web Dev",Improve time management,Needs attention
2884,Priya R 34,"EM Theory, Machines","EM Theory, Structural",Improve time management,Improving
2885,Priya K 39,"Java, AI","Java, RL",Attend workshops,Improving
2886,Sneha M 22,"OS, Machines","Dynamics, Surveying",Attend workshops,Stable
2887,Rahul R 44,"CN, DBMS","Web Dev, Python",Focus on weak topics,Declining
2888,Ankit T 36,OS,"Thermo, Python",Attend tutoring sessions,Declining
2889,Divya K 26,CN,"CAD, Circuits",Use online resources,Declining
2890,Ankit K 45,"Java, Security","DBMS, Embedded",Simulate real problems,Needs attention
2891,Karan M 40,Data Mining,"ML, Geotech",Practice regularly,Declining
2892,Arjun M 37,Signal Systems,"Security, NLP",Attend workshops,Needs attention
2893,Aisha M 36,OS,"Networking, DL",Attend workshops,Needs attention
2894,Rahul M 47,"Stats, DL","Web Dev, NLP",Attend tutoring sessions,Needs attention
2895,Arjun M 38,Digital Logic,"Surveying, Signal Systems",Simulate real problems,Stable
2896,Karan R 34,"Networking, Math","AI, Security",Attend tutoring sessions,Needs attention
2897,Divya K 27,Networking,"Python, Dynamics",Focus on weak topics,Improving
2898,Ankit M 39,Geotech,"Thermo, Java",Attend workshops,Improving
2899,Priya K 40,"Web Dev, Structural","Power Systems, DBMS",Focus on weak topics,Needs attention
2900,Rahul K 35,"EM Theory, Stats","RL, Networking",Attend workshops,Needs attention
2901,Ankit K 46,"Python, RL","Fluid Mech, Dynamics",Focus on weak topics,Improving
2902,Aisha R 48,"Surveying, Security","Web Dev, Stats",Practice regularly,Stable
2903,Aisha K 41,"Dynamics, Python","Circuits, NLP",Take mock tests,Stable
2904,Priya M 37,"Fluid Mech, EM Theory","Math, Thermo",Practice regularly,Improving
2905,Aisha S 29,"Circuits, Dynamics","Web Dev, NLP",Simulate real problems,Needs attention
2906,Arjun T 35,Thermo,"Python, Security",Practice regularly,Stable
2907,Divya T 49,"Python, Data Mining","Dynamics, Circuits",Attend workshops,Stable
2908,Aisha T 32,DL,"EM Theory, Python",Take mock tests,Improving
2909,Ankit M 40,"Python, Java","OS, NLP",Use online resources,Improving
2910,Arjun R 39,"VLSI, DBMS","Embedded, Networking",Join peer study groups,Stable
2911,Priya K 41,Surveying,"NLP, Circuits",Use online resources,Declining
2912,Karan K 44,"Structural, Data Mining","Thermo, VLSI",Join peer study groups,Stable
2913,Rahul M 48,Java,"AI, Digital Logic",Take mock tests,Improving
2914,Ankit T 37,"Embedded, Stats","Digital Logic, Power Systems",Use online resources,Stable
2915,Arjun S 52,"Signal Systems, Fluid Mech","Control, Data Mining",Focus on weak topics,Needs attention
2916,Divya S 31,VLSI,"DBMS, NLP",Use online resources,Stable
2917,Sneha T 43,"Python, OS","Web Dev, ML",Improve time management,Improving
2918,Karan T 30,"CN, Mechatronics","DSA, NLP",Use online resources,Needs attention
2919,Arjun R 40,"Concrete Tech, Geotech","Stats, Power Systems",Use online resources,Stable
2920,Divya M 41,"EM Theory, Stats","Security, Mechatronics",Improve time management,Declining
2921,Ravi S 37,"OS, Power Systems","Geotech, Java",Take mock tests,Needs attention
2922,Rahul S 37,Security,"NLP, Math",Simulate real problems,Declining
2923,Divya R 37,"Embedded, Surveying","Dynamics, Structural",Revise theoretical concepts,Improving
2924,Meera K 31,"Circuits, Math","Dynamics, Control",Simulate real problems,Improving
2925,Ankit M 41,AI,"Signal Systems, DSA",Simulate real problems,Needs attention
2926,Priya M 38,Embedded,"Java, Control",Attend workshops,Stable
2927,Sneha K 37,Embedded,"CN, Stats",Revise theoretical concepts,Needs attention
2928,Karan K 45,Math,"Digital Logic, Machines",Revise theoretical concepts,Declining
2929,Divya R 38,"Networking, Fluid Mech","RL, Embedded",Attend workshops,Improving
2930,Meera R 41,"Dynamics, Signal Systems","Networking, DL",Use online resources,Improving
2931,Sneha K 38,Python,"AI, Digital Logic",Revise theoretical concepts,Needs attention
2932,Divya R 39,"Geotech, Thermo","VLSI, DSA",Take mock tests,Needs attention
2933,Priya R 35,Java,"Machines, ML",Focus on weak topics,Improving
2934,Meera T 38,"Surveying, CAD","AI, Thermo",Attend workshops,Improving
2935,Arjun K 49,"Networking, Math","Mechatronics, Power Systems",Simulate real problems,Improving
2936,Meera S 39,"Structural, OS","Surveying, Digital Logic",Simulate real problems,Improving
2937,Rahul M 49,"Networking, Web Dev","Thermo, Fluid Mech",Take mock tests,Improving
2938,Priya S 38,"Python, Stats","Mechatronics, NLP",Attend workshops,Declining
2939,Priya S 39,"RL, Machines","Dynamics, Power Systems",Take mock tests,Declining
2940,Meera S 40,"EM Theory, Fluid Mech","Java, Fluid Mech",Use online resources,Declining
2941,Sneha S 36,Stats,"AI, VLSI",Join peer study groups,Needs attention
2942,Karan S 32,"NLP, Data Mining","Web Dev, Signal Systems",Improve time management,Improving
2943,Arjun K 50,"Thermo, Python","Stats, DL",Join peer study groups,Needs attention
2944,Aisha S 30,CAD,"Digital Logic, DL",Focus on weak topics,Needs attention
2945,Ravi T 40,Java,"Data Mining, Signal Systems",Take mock tests,Needs attention
2946,Priya S 40,Thermo,"Networking, OS",Simulate real problems,Needs attention
2947,Aisha K 42,"Data Mining, Mechatronics","ML, DBMS",Improve time management,Declining
2948,Divya T 50,"Machines, Networking","Machines, DSA",Focus on weak topics,Stable
2949,Rahul M 50,"CAD, Mechatronics","Data Mining, AI",Attend tutoring sessions,Needs attention
2950,Ravi K 39,"CAD, VLSI","DBMS, OS",Attend tutoring sessions,Improving
2951,Divya S 32,"Security, Structural","Signal Systems, CN",Attend workshops,Declining
2952,Ravi T 41,Java,"Stats, ML",Improve time management,Improving
2953,Arjun S 53,Mechatronics,"DBMS, Geotech",Revise theoretical concepts,Stable
2954,Meera M 43,Fluid Mech,"Dynamics, EM Theory",Focus on weak topics,Needs attention
2955,Divya T 51,"Security, Digital Logic","Java, OS",Use online resources,Stable
2956,Ankit S 45,"NLP, Mechatronics","Thermo, Networking",Join peer study groups,Declining
2957,Rahul M 51,RL,"DSA, Machines",Attend workshops,Stable
2958,Rahul T 43,"RL, EM Theory","Fluid Mech, DSA",Join peer study groups,Needs attention
2959,Meera M 44,"Python, Geotech","Web Dev, Power Systems",Practice regularly,Needs attention
2960,Ravi K 40,"ML, Digital Logic","DBMS, Stats",Attend tutoring sessions,Stable
2961,Priya K 42,Concrete Tech,"Math, ML",Attend workshops,Stable
2962,Arjun R 41,Digital Logic,"Dynamics, Stats",Focus on weak topics,Needs attention
2963,Ravi R 40,DL,"AI, DL",Improve time management,Stable
2964,Aisha K 43,"CN, Circuits","Dynamics, Security",Join peer study groups,Stable
2965,Meera M 45,"Circuits, DBMS","Dynamics, CN",Focus on weak topics,Needs attention
2966,Priya S 41,Networking,"OS, Networking",Simulate real problems,Needs attention
2967,Sneha S 37,"Power Systems, Geotech","Structural, Math",Improve time management,Declining
2968,Divya T 52,"NLP, Structural","Machines, Surveying",Take mock tests,Declining
2969,Rahul R 45,"Fluid Mech, Embedded","VLSI, Python",Use online resources,Needs attention
2970,Arjun S 54,"DSA, Control","Networking, Embedded",Revise theoretical concepts,Stable
2971,Arjun K 51,"EM Theory, Power Systems","Signal Systems, Machines",Focus on weak topics,Needs attention
2972,Ravi T 42,"ML, Machines","Dynamics, Networking",Join peer study groups,Declining
2973,Ravi S 38,"Math, NLP","Python, Concrete Tech",Attend tutoring sessions,Improving
2974,Aisha S 31,Mechatronics,"Mechatronics, Signal Systems",Use online resources,Needs attention
2975,Karan T 31,"OS, DBMS","Security, AI",Join peer study groups,Declining
2976,Arjun S 55,Surveying,"Structural, RL",Simulate real problems,Stable
2977,Ankit T 38,Machines,"Thermo, Concrete Tech",Focus on weak topics,Declining
2978,Aisha T 33,DSA,"Python, Embedded",Simulate real problems,Improving
2979,Ankit S 46,Mechatronics,"Networking, Data Mining",Revise theoretical concepts,Needs attention
2980,Arjun R 42,Java,"CAD, ML",Join peer study groups,Improving
2981,Ankit R 38,"Structural, VLSI","RL, Control",Attend tutoring sessions,Declining
2982,Ravi M 40,Digital Logic,"Surveying, Embedded",Practice regularly,Stable
2983,Divya S 33,Control,"Power Systems, Dynamics",Simulate real problems,Declining
2984,Priya S 42,Control,"Geotech, ML",Join peer study groups,Stable
2985,Ravi M 41,Security,"Mechatronics, Geotech",Use online resources,Improving
2986,Ravi K 41,Mechatronics,"Concrete Tech, Embedded",Attend workshops,Declining
2987,Rahul R 46,ML,"Circuits, Dynamics",Take mock tests,Stable
2988,Ravi S 39,"Dynamics, Geotech","Control, Fluid Mech",Join peer study groups,Improving
2989,Rahul T 44,Structural,"Surveying, Circuits",Revise theoretical concepts,Improving
2990,Priya T 50,"Circuits, Stats","Concrete Tech, Networking",Attend workshops,Improving
2991,Arjun S 56,"Embedded, EM Theory","Circuits, NLP",Revise theoretical concepts,Stable
2992,Divya M 42,CN,"Embedded, Digital Logic",Join peer study groups,Improving
2993,Aisha M 37,"DSA, DBMS","EM Theory, RL",Attend tutoring sessions,Needs attention
2994,Priya T 51,Geotech,"Digital Logic, Mechatronics",Focus on weak topics,Improving
2995,Ravi K 42,"CN, VLSI","VLSI, OS",Take mock tests,Needs attention
2996,Arjun R 43,Security,"Python, CN",Join peer study groups,Declining
2997,Aisha M 38,DBMS,"Machines, RL",Focus on weak topics,Needs attention
2998,Divya T 53,Web Dev,"Security, DL",Use online resources,Declining
2999,Arjun M 39,"Networking, VLSI","Control, Thermo",Join peer study groups,Needs attention
3000,Priya R 36,"Surveying, Java","Java, Thermo",Practice regularly,Stable
3001,Ravi T 43,"Thermo, NLP","Control, Dynamics",Attend tutoring sessions,Improving
3002,Ankit R 39,"Machines, Mechatronics","Power Systems, CAD",Use online resources,Declining
3003,Ravi T 44,Structural,"Digital Logic, Surveying",Use online resources,Improving
3004,Rahul R 47,AI,"Fluid Mech, DBMS",Use online resources,Needs attention
3005,Rahul K 36,ML,"Data Mining, CAD",Improve time management,Declining
3006,Rahul K 37,Control,"Geotech, EM Theory",Focus on weak topics,Stable
3007,Aisha R 49,"DBMS, AI","Thermo, NLP",Practice regularly,Improving
3008,Meera T 39,"DBMS, DSA","AI, DBMS",Use online resources,Needs attention
3009,Divya S 34,Digital Logic,"Digital Logic, Concrete Tech",Simulate real problems,Stable
3010,Sneha K 39,"Structural, Networking","Networking, Web Dev",Simulate real problems,Needs attention
3011,Priya S 43,"Power Systems, Fluid Mech","ML, Java",Simulate real problems,Needs attention
3012,Aisha T 34,"DSA, Java","Security, ML",Improve time management,Declining
3013,Divya K 28,"Signal Systems, Python","Concrete Tech, Mechatronics",Focus on weak topics,Needs attention
3014,Arjun M 40,"DL, Geotech","Machines, Circuits",Practice regularly,Improving
3015,Priya S 44,"Web Dev, VLSI","Java, Dynamics",Attend workshops,Stable
3016,Arjun R 44,Machines,"VLSI, Networking",Focus on weak topics,Stable
3017,Divya M 43,DSA,"Networking, Stats",Improve time management,Stable
3018,Aisha T 35,AI,"NLP, Dynamics",Join peer study groups,Declining
3019,Meera R 42,"Web Dev, OS","Control, Signal Systems",Revise theoretical concepts,Declining
3020,Ravi K 43,"Python, EM Theory","DSA, Digital Logic",Use online resources,Improving
3021,Karan T 32,Control,"Fluid Mech, Java",Simulate real problems,Declining
3022,Arjun M 41,Stats,"Java, Security",Take mock tests,Declining
3023,Ravi R 41,"Networking, DBMS","RL, Mechatronics",Improve time management,Stable
3024,Ankit T 39,Control,"CAD, Web Dev",Simulate real problems,Improving
3025,Divya K 29,"Structural, CN","OS, Networking",Attend workshops,Stable
3026,Ankit T 40,DL,"Python, Security",Practice regularly,Needs attention
3027,Sneha K 40,CAD,"ML, Stats",Take mock tests,Improving
3028,Priya M 39,Digital Logic,"ML, CN",Practice regularly,Stable
3029,Priya T 52,"ML, Concrete Tech","CN, Power Systems",Join peer study groups,Declining
3030,Rahul M 52,Dynamics,"Control, Surveying",Take mock tests,Needs attention
3031,Aisha M 39,"Digital Logic, Signal Systems","EM Theory, Geotech",Improve time management,Declining
3032,Aisha R 50,EM Theory,"Dynamics, CN",Practice regularly,Declining
3033,Rahul M 53,"Control, Embedded","Mechatronics, Java",Simulate real problems,Stable
3034,Priya K 43,"Embedded, Power Systems","Thermo, Web Dev",Practice regularly,Improving
3035,Meera T 40,"Concrete Tech, Thermo","Digital Logic, Thermo",Take mock tests,Stable
3036,Priya S 45,Java,"Control, Digital Logic",Attend tutoring sessions,Stable
3037,Ankit T 41,VLSI,"Control, Signal Systems",Join peer study groups,Declining
3038,Ankit K 47,Dynamics,"Machines, VLSI",Practice regularly,Improving
3039,Sneha T 44,"Embedded, Machines","Control, CN",Take mock tests,Declining
3040,Sneha M 23,"Security, Power Systems","Embedded, Machines",Attend workshops,Declining
3041,Ankit T 42,DBMS,"Control, Python",Join peer study groups,Needs attention
3042,Ravi K 44,Fluid Mech,"Control, Networking",Improve time management,Stable
3043,Sneha S 38,"Security, Stats","Digital Logic, Security",Take mock tests,Stable
3044,Rahul T 45,Stats,"Control, Thermo",Improve time management,Needs attention
3045,Karan M 41,"Geotech, Python","Stats, Circuits",Simulate real problems,Improving
3046,Arjun R 45,"DBMS, Dynamics","EM Theory, DSA",Revise theoretical concepts,Needs attention
3047,Aisha R 51,"Geotech, ML","VLSI, NLP",Simulate real problems,Declining
3048,Priya M 40,Circuits,"Embedded, Python",Focus on weak topics,Declining
3049,Arjun T 36,"Java, Thermo","Security, AI",Focus on weak topics,Stable
3050,Priya R 37,DSA,"AI, Security",Take mock tests,Declining
3051,Rahul T 46,Data Mining,"Structural, Signal Systems",Take mock tests,Improving
3052,Ravi T 45,"AI, DL","Thermo, NLP",Revise theoretical concepts,Needs attention
3053,Aisha S 32,Structural,"Java, Circuits",Practice regularly,Needs attention
3054,Sneha M 24,Power Systems,"AI, Geotech",Focus on weak topics,Improving
3055,Ravi S 40,"RL, Security","Circuits, Stats",Focus on weak topics,Stable
3056,Rahul K 38,"Circuits, Data Mining","Mechatronics, VLSI",Join peer study groups,Declining
3057,Aisha M 40,"CN, EM Theory","VLSI, Control",Focus on weak topics,Improving
3058,Sneha T 45,"EM Theory, Fluid Mech","Fluid Mech, OS",Simulate real problems,Declining
3059,Ravi S 41,"OS, Embedded","DBMS, EM Theory",Focus on weak topics,Improving
3060,Arjun T 37,"CAD, CN","DL, DBMS",Practice regularly,Improving
3061,Ankit S 47,"Mechatronics, Java","EM Theory, Java",Improve time management,Stable
3062,Divya T 54,"Java, Power Systems","Security, CAD",Attend workshops,Improving
3063,Priya R 38,"Geotech, DL","Web Dev, Math",Improve time management,Needs attention
3064,Ankit T 43,"Control, CN","Surveying, Power Systems",Improve time management,Improving
3065,Sneha S 39,AI,"Concrete Tech, Surveying",Use online resources,Stable
3066,Priya S 46,Structural,"Circuits, Control",Use online resources,Needs attention
3067,Ankit K 48,"Control, Stats","Thermo, Surveying",Attend workshops,Needs attention
3068,Divya T 55,"DL, Stats","Fluid Mech, EM Theory",Practice regularly,Declining
3069,Sneha S 40,VLSI,"NLP, Power Systems",Join peer study groups,Declining
3070,Ravi K 45,Circuits,"DL, Dynamics",Take mock tests,Declining
3071,Divya M 44,"AI, Circuits","OS, Machines",Simulate real problems,Declining
3072,Priya S 47,OS,"Power Systems, Stats",Attend tutoring sessions,Improving
3073,Ankit M 42,Stats,"Networking, ML",Revise theoretical concepts,Improving
3074,Aisha M 41,"Security, Stats","Digital Logic, Embedded",Practice regularly,Stable
3075,Karan S 33,"Security, AI","Stats, OS",Simulate real problems,Stable
3076,Sneha T 46,"Machines, DL","CAD, Java",Take mock tests,Improving
3077,Divya S 35,Control,"Dynamics, Stats",Simulate real problems,Improving
3078,Arjun R 46,Fluid Mech,"OS, CN",Use online resources,Declining
3079,Sneha K 41,"ML, Web Dev","Web Dev, ML",Simulate real problems,Needs attention
3080,Meera M 46,RL,"Fluid Mech, Concrete Tech",Practice regularly,Declining
3081,Ravi R 42,DL,"Java, Dynamics",Take mock tests,Needs attention
3082,Rahul T 47,NLP,"Control, NLP",Attend tutoring sessions,Needs attention
3083,Ankit M 43,Data Mining,"Geotech, ML",Take mock tests,Stable
3084,Rahul S 38,AI,"Security, EM Theory",Use online resources,Needs attention
3085,Meera M 47,Python,"VLSI, Surveying",Simulate real problems,Stable
3086,Meera S 41,EM Theory,"Structural, Concrete Tech",Take mock tests,Declining
3087,Divya K 30,"DSA, Concrete Tech","Data Mining, DSA",Focus on weak topics,Needs attention
3088,Karan M 42,Surveying,"Web Dev, Geotech",Improve time management,Improving
3089,Arjun K 52,"EM Theory, Fluid Mech","Power Systems, EM Theory",Focus on weak topics,Stable
3090,Meera M 48,CAD,"Web Dev, AI",Use online resources,Stable
3091,Sneha M 25,"Mechatronics, Embedded","DSA, Control",Join peer study groups,Needs attention
3092,Priya M 41,"Power Systems, Circuits","EM Theory, DBMS",Join peer study groups,Stable
3093,Rahul R 48,CAD,"ML, DSA",Take mock tests,Declining
3094,Arjun S 57,"Control, Stats","ML, Embedded",Join peer study groups,Declining
