student_id,name,weak_subjects,strengths,recommended_actions,recent_progress
2871,Ankit K,"DL, Web Dev","OS, DSA",Improve time management,Needs attention
2872,Meera R,ML,"Math, Python",Simulate real problems,Improving
2873,Karan R,ML,"Web Dev, NLP",Join peer study groups,Declining
2874,Sneha R,"Python, Java","Machines, Math",Revise theoretical concepts,Stable
2875,Priya K,"VLSI, Security","Python, VLSI",Attend workshops,Needs attention
2876,Arjun K,"Digital Logic, Circuits","Geotech, DL",Focus on weak topics,Declining
2877,Karan R,Embedded,"Embedded, Data Mining",Simulate real problems,Needs attention
2878,Ravi R,"Java, Math","Power Systems, Security",Practice regularly,Declining
2879,Ravi S,Embedded,"Digital Logic, OS",Attend tutoring sessions,Improving
2880,Aisha S,AI,"NLP, DSA",Simulate real problems,Declining
2881,Priya T,"CN, VLSI","NLP, AI",Improve time management,Needs attention
2882,Priya R,OS,"DL, Dynamics",Attend tutoring sessions,Needs attention
2883,Meera T,"OS, Digital Logic","OS, Web Dev",Improve time management,Needs attention
2884,Priya R,"EM Theory, Machines","EM Theory, Structural",Improve time management,Improving
2885,Priya K,"Java, AI","Java, RL",Attend workshops,Improving
2886,Sneha M,"OS, Machines","Dynamics, Surveying",Attend workshops,Stable
2887,Rahul R,"CN, DBMS","Web Dev, Python",Focus on weak topics,Declining
2888,Ankit T,OS,"Thermo, Python",Attend tutoring sessions,Declining
2889,Divya K,CN,"CAD, Circuits",Use online resources,Declining
2890,Ankit K,"Java, Security","DBMS, Embedded",Simulate real problems,Needs attention
2891,Karan M,Data Mining,"ML, Geotech",Practice regularly,Declining
2892,Arjun M,Signal Systems,"Security, NLP",Attend workshops,Needs attention
2893,Aisha M,OS,"Networking, DL",Attend workshops,Needs attention
2894,Rahul M,"Stats, DL","Web Dev, NLP",Attend tutoring sessions,Needs attention
2895,Arjun M,Digital Logic,"Surveying, Signal Systems",Simulate real problems,Stable
2896,Karan R,"Networking, Math","AI, Security",Attend tutoring sessions,Needs attention
2897,Divya K,Networking,"Python, Dynamics",Focus on weak topics,Improving
2898,Ankit M,Geotech,"Thermo, Java",Attend workshops,Improving
2899,Priya K,"Web Dev, Structural","Power Systems, DBMS",Focus on weak topics,Needs attention
2900,Rahul K,"EM Theory, Stats","RL, Networking",Attend workshops,Needs attention
2901,Ankit K,"Python, RL","Fluid Mech, Dynamics",Focus on weak topics,Improving
2902,Aisha R,"Surveying, Security","Web Dev, Stats",Practice regularly,Stable
2903,Aisha K,"Dynamics, Python","Circuits, NLP",Take mock tests,Stable
2904,Priya M,"Fluid Mech, EM Theory","Math, Thermo",Practice regularly,Improving
2905,Aisha S,"Circuits, Dynamics","Web Dev, NLP",Simulate real problems,Needs attention
2906,Arjun T,Thermo,"Python, Security",Practice regularly,Stable
2907,Divya T,"Python, Data Mining","Dynamics, Circuits",Attend workshops,Stable
2908,Aisha T,DL,"EM Theory, Python",Take mock tests,Improving
2909,Ankit M,"Python, Java","OS, NLP",Use online resources,Improving
2910,Arjun R,"VLSI, DBMS","Embedded, Networking",Join peer study groups,Stable
2911,Priya K,Surveying,"NLP, Circuits",Use online resources,Declining
2912,Karan K,"Structural, Data Mining","Thermo, VLSI",Join peer study groups,Stable
2913,Rahul M,Java,"AI, Digital Logic",Take mock tests,Improving
2914,Ankit T,"Embedded, Stats","Digital Logic, Power Systems",Use online resources,Stable
2915,Arjun S,"Signal Systems, Fluid Mech","Control, Data Mining",Focus on weak topics,Needs attention
2916,Divya S,VLSI,"DBMS, NLP",Use online resources,Stable
2917,Sneha T,"Python, OS","Web Dev, ML",Improve time management,Improving
2918,Karan T,"CN, Mechatronics","DSA, NLP",Use online resources,Needs attention
2919,Arjun R,"Concrete Tech, Geotech","Stats, Power Systems",Use online resources,Stable
2920,Divya M,"EM Theory, Stats","Security, Mechatronics",Improve time management,Declining
2921,Ravi S,"OS, Power Systems","Geotech, Java",Take mock tests,Needs attention
2922,Rahul S,Security,"NLP, Math",Simulate real problems,Declining
2923,Divya R,"Embedded, Surveying","Dynamics, Structural",Revise theoretical concepts,Improving
2924,Meera K,"Circuits, Math","Dynamics, Control",Simulate real problems,Improving
2925,Ankit M,AI,"Signal Systems, DSA",Simulate real problems,Needs attention
2926,Priya M,Embedded,"Java, Control",Attend workshops,Stable
2927,Sneha K,Embedded,"CN, Stats",Revise theoretical concepts,Needs attention
2928,Karan K,Math,"Digital Logic, Machines",Revise theoretical concepts,Declining
2929,Divya R,"Networking, Fluid Mech","RL, Embedded",Attend workshops,Improving
2930,Meera R,"Dynamics, Signal Systems","Networking, DL",Use online resources,Improving
2931,Sneha K,Python,"AI, Digital Logic",Revise theoretical concepts,Needs attention
2932,Divya R,"Geotech, Thermo","VLSI, DSA",Take mock tests,Needs attention
2933,Priya R,Java,"Machines, ML",Focus on weak topics,Improving
2934,Meera T,"Surveying, CAD","AI, Thermo",Attend workshops,Improving
2935,Arjun K,"Networking, Math","Mechatronics, Power Systems",Simulate real problems,Improving
2936,Meera S,"Structural, OS","Surveying, Digital Logic",Simulate real problems,Improving
2937,Rahul M,"Networking, Web Dev","Thermo, Fluid Mech",Take mock tests,Improving
2938,Priya S,"Python, Stats","Mechatronics, NLP",Attend workshops,Declining
2939,Priya S,"RL, Machines","Dynamics, Power Systems",Take mock tests,Declining
2940,Meera S,"EM Theory, Fluid Mech","Java, Fluid Mech",Use online resources,Declining
2941,Sneha S,Stats,"AI, VLSI",Join peer study groups,Needs attention
2942,Karan S,"NLP, Data Mining","Web Dev, Signal Systems",Improve time management,Improving
2943,Arjun K,"Thermo, Python","Stats, DL",Join peer study groups,Needs attention
2944,Aisha S,CAD,"Digital Logic, DL",Focus on weak topics,Needs attention
2945,Ravi T,Java,"Data Mining, Signal Systems",Take mock tests,Needs attention
2946,Priya S,Thermo,"Networking, OS",Simulate real problems,Needs attention
2947,Aisha K,"Data Mining, Mechatronics","ML, DBMS",Improve time management,Declining
2948,Divya T,"Machines, Networking","Machines, DSA",Focus on weak topics,Stable
2949,Rahul M,"CAD, Mechatronics","Data Mining, AI",Attend tutoring sessions,Needs attention
2950,Ravi K,"CAD, VLSI","DBMS, OS",Attend tutoring sessions,Improving
2951,Divya S,"Security, Structural","Signal Systems, CN",Attend workshops,Declining
2952,Ravi T,Java,"Stats, ML",Improve time management,Improving
2953,Arjun S,Mechatronics,"DBMS, Geotech",Revise theoretical concepts,Stable
2954,Meera M,Fluid Mech,"Dynamics, EM Theory",Focus on weak topics,Needs attention
2955,Divya T,"Security, Digital Logic","Java, OS",Use online resources,Stable
2956,Ankit S,"NLP, Mechatronics","Thermo, Networking",Join peer study groups,Declining
2957,Rahul M,RL,"DSA, Machines",Attend workshops,Stable
2958,Rahul T,"RL, EM Theory","Fluid Mech, DSA",Join peer study groups,Needs attention
2959,Meera M,"Python, Geotech","Web Dev, Power Systems",Practice regularly,Needs attention
2960,Ravi K,"ML, Digital Logic","DBMS, Stats",Attend tutoring sessions,Stable
2961,Priya K,Concrete Tech,"Math, ML",Attend workshops,Stable
2962,Arjun R,Digital Logic,"Dynamics, Stats",Focus on weak topics,Needs attention
2963,Ravi R,DL,"AI, DL",Improve time management,Stable
2964,Aisha K,"CN, Circuits","Dynamics, Security",Join peer study groups,Stable
2965,Meera M,"Circuits, DBMS","Dynamics, CN",Focus on weak topics,Needs attention
2966,Priya S,Networking,"OS, Networking",Simulate real problems,Needs attention
2967,Sneha S,"Power Systems, Geotech","Structural, Math",Improve time management,Declining
2968,Divya T,"NLP, Structural","Machines, Surveying",Take mock tests,Declining
2969,Rahul R,"Fluid Mech, Embedded","VLSI, Python",Use online resources,Needs attention
2970,Arjun S,"DSA, Control","Networking, Embedded",Revise theoretical concepts,Stable
2971,Arjun K,"EM Theory, Power Systems","Signal Systems, Machines",Focus on weak topics,Needs attention
2972,Ravi T,"ML, Machines","Dynamics, Networking",Join peer study groups,Declining
2973,Ravi S,"Math, NLP","Python, Concrete Tech",Attend tutoring sessions,Improving
2974,Aisha S,Mechatronics,"Mechatronics, Signal Systems",Use online resources,Needs attention
2975,Karan T,"OS, DBMS","Security, AI",Join peer study groups,Declining
2976,Arjun S,Surveying,"Structural, RL",Simulate real problems,Stable
2977,Ankit T,Machines,"Thermo, Concrete Tech",Focus on weak topics,Declining
2978,Aisha T,DSA,"Python, Embedded",Simulate real problems,Improving
2979,Ankit S,Mechatronics,"Networking, Data Mining",Revise theoretical concepts,Needs attention
2980,Arjun R,Java,"CAD, ML",Join peer study groups,Improving
2981,Ankit R,"Structural, VLSI","RL, Control",Attend tutoring sessions,Declining
2982,Ravi M,Digital Logic,"Surveying, Embedded",Practice regularly,Stable
2983,Divya S,Control,"Power Systems, Dynamics",Simulate real problems,Declining
2984,Priya S,Control,"Geotech, ML",Join peer study groups,Stable
2985,Ravi M,Security,"Mechatronics, Geotech",Use online resources,Improving
2986,Ravi K,Mechatronics,"Concrete Tech, Embedded",Attend workshops,Declining
2987,Rahul R,ML,"Circuits, Dynamics",Take mock tests,Stable
2988,Ravi S,"Dynamics, Geotech","Control, Fluid Mech",Join peer study groups,Improving
2989,Rahul T,Structural,"Surveying, Circuits",Revise theoretical concepts,Improving
2990,Priya T,"Circuits, Stats","Concrete Tech, Networking",Attend workshops,Improving
2991,Arjun S,"Embedded, EM Theory","Circuits, NLP",Revise theoretical concepts,Stable
2992,Divya M,CN,"Embedded, Digital Logic",Join peer study groups,Improving
2993,Aisha M,"DSA, DBMS","EM Theory, RL",Attend tutoring sessions,Needs attention
2994,Priya T,Geotech,"Digital Logic, Mechatronics",Focus on weak topics,Improving
2995,Ravi K,"CN, VLSI","VLSI, OS",Take mock tests,Needs attention
2996,Arjun R,Security,"Python, CN",Join peer study groups,Declining
2997,Aisha M,DBMS,"Machines, RL",Focus on weak topics,Needs attention
2998,Divya T,Web Dev,"Security, DL",Use online resources,Declining
2999,Arjun M,"Networking, VLSI","Control, Thermo",Join peer study groups,Needs attention
3000,Priya R,"Surveying, Java","Java, Thermo",Practice regularly,Stable
3001,Ravi T,"Thermo, NLP","Control, Dynamics",Attend tutoring sessions,Improving
3002,Ankit R,"Machines, Mechatronics","Power Systems, CAD",Use online resources,Declining
3003,Ravi T,Structural,"Digital Logic, Surveying",Use online resources,Improving
3004,Rahul R,AI,"Fluid Mech, DBMS",Use online resources,Needs attention
3005,Rahul K,ML,"Data Mining, CAD",Improve time management,Declining
3006,Rahul K,Control,"Geotech, EM Theory",Focus on weak topics,Stable
3007,Aisha R,"DBMS, AI","Thermo, NLP",Practice regularly,Improving
3008,Meera T,"DBMS, DSA","AI, DBMS",Use online resources,Needs attention
3009,Divya S,Digital Logic,"Digital Logic, Concrete Tech",Simulate real problems,Stable
3010,Sneha K,"Structural, Networking","Networking, Web Dev",Simulate real problems,Needs attention
3011,Priya S,"Power Systems, Fluid Mech","ML, Java",Simulate real problems,Needs attention
3012,Aisha T,"DSA, Java","Security, ML",Improve time management,Declining
3013,Divya K,"Signal Systems, Python","Concrete Tech, Mechatronics",Focus on weak topics,Needs attention
3014,Arjun M,"DL, Geotech","Machines, Circuits",Practice regularly,Improving
3015,Priya S,"Web Dev, VLSI","Java, Dynamics",Attend workshops,Stable
3016,Arjun R,Machines,"VLSI, Networking",Focus on weak topics,Stable
3017,Divya M,DSA,"Networking, Stats",Improve time management,Stable
3018,Aisha T,AI,"NLP, Dynamics",Join peer study groups,Declining
3019,Meera R,"Web Dev, OS","Control, Signal Systems",Revise theoretical concepts,Declining
3020,Ravi K,"Python, EM Theory","DSA, Digital Logic",Use online resources,Improving
3021,Karan T,Control,"Fluid Mech, Java",Simulate real problems,Declining
3022,Arjun M,Stats,"Java, Security",Take mock tests,Declining
3023,Ravi R,"Networking, DBMS","RL, Mechatronics",Improve time management,Stable
3024,Ankit T,Control,"CAD, Web Dev",Simulate real problems,Improving
3025,Divya K,"Structural, CN","OS, Networking",Attend workshops,Stable
3026,Ankit T,DL,"Python, Security",Practice regularly,Needs attention
3027,Sneha K,CAD,"ML, Stats",Take mock tests,Improving
3028,Priya M,Digital Logic,"ML, CN",Practice regularly,Stable
3029,Priya T,"ML, Concrete Tech","CN, Power Systems",Join peer study groups,Declining
3030,Rahul M,Dynamics,"Control, Surveying",Take mock tests,Needs attention
3031,Aisha M,"Digital Logic, Signal Systems","EM Theory, Geotech",Improve time management,Declining
3032,Aisha R,EM Theory,"Dynamics, CN",Practice regularly,Declining
3033,Rahul M,"Control, Embedded","Mechatronics, Java",Simulate real problems,Stable
3034,Priya K,"Embedded, Power Systems","Thermo, Web Dev",Practice regularly,Improving
3035,Meera T,"Concrete Tech, Thermo","Digital Logic, Thermo",Take mock tests,Stable
3036,Priya S,Java,"Control, Digital Logic",Attend tutoring sessions,Stable
3037,Ankit T,VLSI,"Control, Signal Systems",Join peer study groups,Declining
3038,Ankit K,Dynamics,"Machines, VLSI",Practice regularly,Improving
3039,Sneha T,"Embedded, Machines","Control, CN",Take mock tests,Declining
3040,Sneha M,"Security, Power Systems","Embedded, Machines",Attend workshops,Declining
3041,Ankit T,DBMS,"Control, Python",Join peer study groups,Needs attention
3042,Ravi K,Fluid Mech,"Control, Networking",Improve time management,Stable
3043,Sneha S,"Security, Stats","Digital Logic, Security",Take mock tests,Stable
3044,Rahul T,Stats,"Control, Thermo",Improve time management,Needs attention
3045,Karan M,"Geotech, Python","Stats, Circuits",Simulate real problems,Improving
3046,Arjun R,"DBMS, Dynamics","EM Theory, DSA",Revise theoretical concepts,Needs attention
3047,Aisha R,"Geotech, ML","VLSI, NLP",Simulate real problems,Declining
3048,Priya M,Circuits,"Embedded, Python",Focus on weak topics,Declining
3049,Arjun T,"Java, Thermo","Security, AI",Focus on weak topics,Stable
3050,Priya R,DSA,"AI, Security",Take mock tests,Declining
3051,Rahul T,Data Mining,"Structural, Signal Systems",Take mock tests,Improving
3052,Ravi T,"AI, DL","Thermo, NLP",Revise theoretical concepts,Needs attention
3053,Aisha S,Structural,"Java, Circuits",Practice regularly,Needs attention
3054,Sneha M,Power Systems,"AI, Geotech",Focus on weak topics,Improving
3055,Ravi S,"RL, Security","Circuits, Stats",Focus on weak topics,Stable
3056,Rahul K,"Circuits, Data Mining","Mechatronics, VLSI",Join peer study groups,Declining
3057,Aisha M,"CN, EM Theory","VLSI, Control",Focus on weak topics,Improving
3058,Sneha T,"EM Theory, Fluid Mech","Fluid Mech, OS",Simulate real problems,Declining
3059,Ravi S,"OS, Embedded","DBMS, EM Theory",Focus on weak topics,Improving
3060,Arjun T,"CAD, CN","DL, DBMS",Practice regularly,Improving
3061,Ankit S,"Mechatronics, Java","EM Theory, Java",Improve time management,Stable
3062,Divya T,"Java, Power Systems","Security, CAD",Attend workshops,Improving
3063,Priya R,"Geotech, DL","Web Dev, Math",Improve time management,Needs attention
3064,Ankit T,"Control, CN","Surveying, Power Systems",Improve time management,Improving
3065,Sneha S,AI,"Concrete Tech, Surveying",Use online resources,Stable
3066,Priya S,Structural,"Circuits, Control",Use online resources,Needs attention
3067,Ankit K,"Control, Stats","Thermo, Surveying",Attend workshops,Needs attention
3068,Divya T,"DL, Stats","Fluid Mech, EM Theory",Practice regularly,Declining
3069,Sneha S,VLSI,"NLP, Power Systems",Join peer study groups,Declining
3070,Ravi K,Circuits,"DL, Dynamics",Take mock tests,Declining
3071,Divya M,"AI, Circuits","OS, Machines",Simulate real problems,Declining
3072,Priya S,OS,"Power Systems, Stats",Attend tutoring sessions,Improving
3073,Ankit M,Stats,"Networking, ML",Revise theoretical concepts,Improving
3074,Aisha M,"Security, Stats","Digital Logic, Embedded",Practice regularly,Stable
3075,Karan S,"Security, AI","Stats, OS",Simulate real problems,Stable
3076,Sneha T,"Machines, DL","CAD, Java",Take mock tests,Improving
3077,Divya S,Control,"Dynamics, Stats",Simulate real problems,Improving
3078,Arjun R,Fluid Mech,"OS, CN",Use online resources,Declining
3079,Sneha K,"ML, Web Dev","Web Dev, ML",Simulate real problems,Needs attention
3080,Meera M,RL,"Fluid Mech, Concrete Tech",Practice regularly,Declining
3081,Ravi R,DL,"Java, Dynamics",Take mock tests,Needs attention
3082,Rahul T,NLP,"Control, NLP",Attend tutoring sessions,Needs attention
3083,Ankit M,Data Mining,"Geotech, ML",Take mock tests,Stable
3084,Rahul S,AI,"Security, EM Theory",Use online resources,Needs attention
3085,Meera M,Python,"VLSI, Surveying",Simulate real problems,Stable
3086,Meera S,EM Theory,"Structural, Concrete Tech",Take mock tests,Declining
3087,Divya K,"DSA, Concrete Tech","Data Mining, DSA",Focus on weak topics,Needs attention
3088,Karan M,Surveying,"Web Dev, Geotech",Improve time management,Improving
3089,Arjun K,"EM Theory, Fluid Mech","Power Systems, EM Theory",Focus on weak topics,Stable
3090,Meera M,CAD,"Web Dev, AI",Use online resources,Stable
3091,Sneha M,"Mechatronics, Embedded","DSA, Control",Join peer study groups,Needs attention
