student_id,name,career_goal,internships_done,job_ready,suggested_paths
2790,Aisha R,Systems Engineer,1 (IoT Internship),No,"Apply to research roles, Resume upgrade, hackathons"
2791,Aisha S,Software Developer,1 (CAD Internship),No,"Apply to research roles, Attend tech webinars"
2792,Sneha R,Cloud Engineer,1 (Security Intern),Yes,"Portfolio enhancement, Resume upgrade, hackathons"
2793,Ravi R,Product Designer,None,No,"Contribute to open source, Apply to research roles"
2794,Arjun T,DevOps Specialist,1 (AR Intern),Yes,"Portfolio enhancement, Attend tech webinars"
2795,Meera T,Data Scientist,"2 (Research, Dev)",Yes,"Practice DSA, GitHub proj, Core project, mock interviews"
2796,Priya R,Software Developer,"2 (NLP, Vision)",Yes,"Build capstone projects, Core project, mock interviews"
2797,Ravi M,DevOps Specialist,1 (IoT Internship),No,"Certifications in relevant domain, Resume upgrade, hackathons"
2798,Sneha T,DevOps Specialist,1 (AR Intern),Yes,"Attend tech webinars, Core project, mock interviews"
2799,Arjun M,Web Developer,1 (CAD Internship),Yes,"Core project, mock interviews, Contribute to open source"
2800,Arjun T,Cloud Engineer,1 (Security Intern),No,"Resume upgrade, hackathons, Build capstone projects"
2801,Priya T,Systems Engineer,"2 (Research, Dev)",No,"Attend tech webinars, Resume upgrade, hackathons"
2802,Ravi S,Systems Engineer,1 (AR Intern),Yes,"Core project, mock interviews, Build capstone projects"
2803,Sneha M,AI Researcher,1 (Security Intern),Yes,"Practice DSA, GitHub proj, Contribute to open source"
2804,Rahul M,Embedded Engineer,1 (AR Intern),No,"Contribute to open source, Apply to research roles"
2805,Priya T,Data Scientist,1 (CAD Internship),Yes,"Certifications in relevant domain, Practice DSA, GitHub proj"
2806,Ravi S,Web Developer,None,No,"LinkedIn optimization, Apply to research roles"
2807,Meera T,AR/VR Developer,1 (CAD Internship),No,"Resume upgrade, hackathons, Attend tech webinars"
2808,Aisha S,Web Developer,None,No,"LinkedIn optimization, Apply to research roles"
2809,Meera M,Cloud Engineer,"2 (Research, Dev)",Yes,"Build capstone projects, Portfolio enhancement"
2810,Meera M,AR/VR Developer,None,No,"Practice DSA, GitHub proj, Certifications in relevant domain"
2811,Karan S,Software Developer,None,No,"Build capstone projects, Portfolio enhancement"
2812,Ankit S,Cybersecurity Analyst,1 (ML Intern),Yes,"Apply to research roles, Portfolio enhancement"
2813,Karan M,AI Researcher,None,No,"Attend tech webinars, Resume upgrade, hackathons"
2814,Ravi M,Cloud Engineer,1 (ML Intern),No,"Portfolio enhancement, Resume upgrade, hackathons"
2815,Divya M,Web Developer,None,No,"Attend tech webinars, Apply to research roles"
2816,Priya M,Software Developer,None,No,"Contribute to open source, Apply to research roles"
2817,Sneha T,AR/VR Developer,1 (CAD Internship),Yes,"Apply to research roles, Core project, mock interviews"
2818,Rahul K,DevOps Specialist,None,No,"Core project, mock interviews, LinkedIn optimization"
2819,Ankit T,Data Scientist,1 (CAD Internship),Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
2820,Ankit T,Product Designer,1 (AR Intern),Yes,"Build capstone projects, Contribute to open source"
2821,Rahul T,Cybersecurity Analyst,1 (CAD Internship),Yes,"Attend tech webinars, Certifications in relevant domain"
2822,Arjun S,Data Scientist,None,No,"Portfolio enhancement, Resume upgrade, hackathons"
2823,Divya S,DevOps Specialist,1 (AR Intern),No,"Practice DSA, GitHub proj, LinkedIn optimization"
2824,Ravi S,Data Scientist,1 (CAD Internship),Yes,"Contribute to open source, Resume upgrade, hackathons"
2825,Meera S,Systems Engineer,1 (ML Intern),Yes,"Portfolio enhancement, Resume upgrade, hackathons"
2826,Ankit M,Embedded Engineer,1 (Web Dev Intern),Yes,"Core project, mock interviews, Attend tech webinars"
2827,Meera M,Cloud Engineer,1 (Web Dev Intern),No,"Contribute to open source, Certifications in relevant domain"
2828,Rahul K,Data Scientist,1 (Security Intern),Yes,"LinkedIn optimization, Core project, mock interviews"
2829,Ankit K,Cybersecurity Analyst,"2 (Research, Dev)",No,"Core project, mock interviews, Apply to research roles"
2830,Priya R,Cybersecurity Analyst,1 (CAD Internship),Yes,"Attend tech webinars, Practice DSA, GitHub proj"
2831,Rahul R,AR/VR Developer,1 (CAD Internship),Yes,"Certifications in relevant domain, Core project, mock interviews"
2832,Meera R,Cybersecurity Analyst,None,No,"Contribute to open source, Resume upgrade, hackathons"
2833,Arjun S,Cloud Engineer,1 (Web Dev Intern),Yes,"Practice DSA, GitHub proj, Build capstone projects"
2834,Rahul K,Data Scientist,1 (Security Intern),Yes,"Certifications in relevant domain, Resume upgrade, hackathons"
2835,Rahul R,DevOps Specialist,1 (IoT Internship),Yes,"LinkedIn optimization, Contribute to open source"
2836,Meera R,AR/VR Developer,1 (AR Intern),Yes,"Attend tech webinars, Resume upgrade, hackathons"
2837,Aisha R,AR/VR Developer,None,No,"Build capstone projects, Certifications in relevant domain"
2838,Meera M,Web Developer,1 (ML Intern),No,"Build capstone projects, Contribute to open source"
2839,Divya M,Embedded Engineer,1 (ML Intern),Yes,"Core project, mock interviews, LinkedIn optimization"
2840,Divya T,ML Engineer,1 (Security Intern),Yes,"Portfolio enhancement, Build capstone projects"
2841,Meera R,Systems Engineer,1 (ML Intern),Yes,"Build capstone projects, LinkedIn optimization"
2842,Rahul T,Software Developer,"2 (Research, Dev)",Yes,"LinkedIn optimization, Contribute to open source"
2843,Ankit K,Product Designer,1 (CAD Internship),Yes,"Practice DSA, GitHub proj, Attend tech webinars"
2844,Karan K,Product Designer,1 (IoT Internship),No,"Resume upgrade, hackathons, Attend tech webinars"
2845,Priya K,AI Researcher,None,No,"Certifications in relevant domain, Attend tech webinars"
2846,Arjun T,Embedded Engineer,1 (Web Dev Intern),Yes,"Core project, mock interviews, LinkedIn optimization"
2847,Divya T,Data Scientist,"2 (Research, Dev)",Yes,"Core project, mock interviews, Practice DSA, GitHub proj"
2848,Priya S,AI Researcher,None,No,"Core project, mock interviews, Certifications in relevant domain"
2849,Meera K,Cybersecurity Analyst,1 (Web Dev Intern),No,"Attend tech webinars, Apply to research roles"
2850,Divya T,ML Engineer,1 (AR Intern),Yes,"Certifications in relevant domain, Practice DSA, GitHub proj"
2851,Meera S,Product Designer,1 (ML Intern),Yes,"LinkedIn optimization, Build capstone projects"
2852,Ravi R,Cloud Engineer,1 (Web Dev Intern),Yes,"Apply to research roles, Contribute to open source"
2853,Arjun R,Embedded Engineer,1 (Security Intern),No,"Apply to research roles, LinkedIn optimization"
2854,Ravi R,Systems Engineer,1 (Security Intern),No,"Portfolio enhancement, Core project, mock interviews"
2855,Ravi M,Product Designer,1 (CAD Internship),Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
2856,Rahul R,ML Engineer,1 (Security Intern),Yes,"Core project, mock interviews, Practice DSA, GitHub proj"
2857,Aisha M,ML Engineer,"2 (DevOps, Cloud)",Yes,"Attend tech webinars, Build capstone projects"
2858,Ravi S,AR/VR Developer,1 (Security Intern),Yes,"Resume upgrade, hackathons, Build capstone projects"
2859,Sneha K,Product Designer,None,No,"Portfolio enhancement, Certifications in relevant domain"
2860,Arjun R,DevOps Specialist,"2 (DevOps, Cloud)",Yes,"Portfolio enhancement, Resume upgrade, hackathons"
2861,Priya T,Data Scientist,1 (ML Intern),No,"Apply to research roles, LinkedIn optimization"
2862,Rahul K,Product Designer,None,No,"Core project, mock interviews, Attend tech webinars"
2863,Divya M,Product Designer,1 (ML Intern),Yes,"Certifications in relevant domain, Portfolio enhancement"
2864,Sneha S,ML Engineer,1 (IoT Internship),Yes,"Portfolio enhancement, Core project, mock interviews"
2865,Sneha S,Software Developer,"2 (Research, Dev)",Yes,"Certifications in relevant domain, Portfolio enhancement"
2866,Karan R,Cybersecurity Analyst,1 (CAD Internship),Yes,"Attend tech webinars, LinkedIn optimization"
2867,Karan K,Cybersecurity Analyst,1 (ML Intern),No,"Portfolio enhancement, Apply to research roles"
2868,Ravi M,Data Scientist,"2 (NLP, Vision)",Yes,"Attend tech webinars, Portfolio enhancement"
2869,Priya K,DevOps Specialist,1 (AR Intern),Yes,"Resume upgrade, hackathons, Apply to research roles"
2870,Rahul R,Embedded Engineer,None,No,"Portfolio enhancement, Core project, mock interviews"
2871,Ankit K,DevOps Specialist,1 (Security Intern),Yes,"Practice DSA, GitHub proj, Portfolio enhancement"
2872,Meera R,Data Scientist,1 (AR Intern),Yes,"Practice DSA, GitHub proj, Apply to research roles"
2873,Karan R,Web Developer,1 (ML Intern),Yes,"Apply to research roles, Contribute to open source"
2874,Sneha R,AR/VR Developer,1 (Security Intern),No,"Apply to research roles, LinkedIn optimization"
2875,Priya K,ML Engineer,1 (Web Dev Intern),Yes,"Certifications in relevant domain, LinkedIn optimization"
2876,Arjun K,Embedded Engineer,1 (IoT Internship),Yes,"Apply to research roles, Resume upgrade, hackathons"
2877,Karan R,AI Researcher,1 (AR Intern),Yes,"Attend tech webinars, Contribute to open source"
2878,Ravi R,Product Designer,1 (AR Intern),Yes,"Build capstone projects, Practice DSA, GitHub proj"
2879,Ravi S,Product Designer,"2 (DevOps, Cloud)",No,"Contribute to open source, Build capstone projects"
2880,Aisha S,AR/VR Developer,1 (Web Dev Intern),No,"Apply to research roles, Build capstone projects"
2881,Priya T,Data Scientist,1 (CAD Internship),Yes,"Core project, mock interviews, Apply to research roles"
2882,Priya R,Cybersecurity Analyst,"2 (Research, Dev)",Yes,"LinkedIn optimization, Portfolio enhancement"
2883,Meera T,Cybersecurity Analyst,None,No,"Core project, mock interviews, LinkedIn optimization"
2884,Priya R,Software Developer,1 (Security Intern),No,"Build capstone projects, Practice DSA, GitHub proj"
2885,Priya K,Software Developer,"2 (Research, Dev)",Yes,"Resume upgrade, hackathons, Certifications in relevant domain"
2886,Sneha M,Product Designer,"2 (DevOps, Cloud)",Yes,"Certifications in relevant domain, Apply to research roles"
2887,Rahul R,Web Developer,"2 (DevOps, Cloud)",Yes,"Practice DSA, GitHub proj, Build capstone projects"
2888,Ankit T,Embedded Engineer,1 (ML Intern),No,"Practice DSA, GitHub proj, Apply to research roles"
2889,Divya K,Cybersecurity Analyst,"2 (Research, Dev)",Yes,"Practice DSA, GitHub proj, LinkedIn optimization"
2890,Ankit K,Software Developer,"2 (NLP, Vision)",Yes,"Core project, mock interviews, Practice DSA, GitHub proj"
2891,Karan M,Data Scientist,1 (CAD Internship),Yes,"Apply to research roles, Attend tech webinars"
2892,Arjun M,Product Designer,1 (Security Intern),No,"Resume upgrade, hackathons, LinkedIn optimization"
2893,Aisha M,Cloud Engineer,"2 (Research, Dev)",Yes,"LinkedIn optimization, Portfolio enhancement"
2894,Rahul M,Product Designer,1 (ML Intern),Yes,"Apply to research roles, LinkedIn optimization"
2895,Arjun M,ML Engineer,"2 (Research, Dev)",Yes,"Core project, mock interviews, Attend tech webinars"
2896,Karan R,DevOps Specialist,1 (Security Intern),No,"Core project, mock interviews, Apply to research roles"
2897,Divya K,Data Scientist,"2 (Research, Dev)",No,"Portfolio enhancement, Build capstone projects"
2898,Ankit M,AR/VR Developer,"2 (Research, Dev)",No,"Portfolio enhancement, Resume upgrade, hackathons"
2899,Priya K,Embedded Engineer,"2 (NLP, Vision)",Yes,"Certifications in relevant domain, Core project, mock interviews"
2900,Rahul K,AR/VR Developer,1 (Web Dev Intern),Yes,"Build capstone projects, Portfolio enhancement"
2901,Ankit K,Software Developer,1 (Security Intern),No,"Practice DSA, GitHub proj, Contribute to open source"
2902,Aisha R,Cybersecurity Analyst,"2 (Research, Dev)",No,"LinkedIn optimization, Practice DSA, GitHub proj"
2903,Aisha K,Systems Engineer,1 (IoT Internship),Yes,"LinkedIn optimization, Attend tech webinars"
2904,Priya M,ML Engineer,None,No,"Contribute to open source, Practice DSA, GitHub proj"
2905,Aisha S,Systems Engineer,"2 (Research, Dev)",Yes,"Resume upgrade, hackathons, Practice DSA, GitHub proj"
2906,Arjun T,Cloud Engineer,1 (Web Dev Intern),Yes,"Resume upgrade, hackathons, Practice DSA, GitHub proj"
2907,Divya T,DevOps Specialist,None,No,"Certifications in relevant domain, Core project, mock interviews"
2908,Aisha T,Data Scientist,1 (ML Intern),Yes,"LinkedIn optimization, Practice DSA, GitHub proj"
2909,Ankit M,ML Engineer,"2 (NLP, Vision)",Yes,"Attend tech webinars, Practice DSA, GitHub proj"
2910,Arjun R,AR/VR Developer,1 (ML Intern),Yes,"Attend tech webinars, Build capstone projects"
2911,Priya K,Software Developer,"2 (DevOps, Cloud)",No,"LinkedIn optimization, Resume upgrade, hackathons"
2912,Karan K,AR/VR Developer,1 (ML Intern),Yes,"Build capstone projects, Certifications in relevant domain"
2913,Rahul M,Cybersecurity Analyst,"2 (NLP, Vision)",Yes,"LinkedIn optimization, Contribute to open source"
2914,Ankit T,Systems Engineer,1 (Security Intern),Yes,"Resume upgrade, hackathons, Build capstone projects"
2915,Arjun S,ML Engineer,None,No,"Attend tech webinars, Certifications in relevant domain"
2916,Divya S,AR/VR Developer,"2 (DevOps, Cloud)",Yes,"Resume upgrade, hackathons, Core project, mock interviews"
2917,Sneha T,Cloud Engineer,"2 (NLP, Vision)",Yes,"Contribute to open source, Practice DSA, GitHub proj"
2918,Karan T,Product Designer,1 (IoT Internship),Yes,"Contribute to open source, Attend tech webinars"
2919,Arjun R,Software Developer,1 (Security Intern),Yes,"Practice DSA, GitHub proj, Build capstone projects"
2920,Divya M,Systems Engineer,1 (ML Intern),Yes,"Core project, mock interviews, Resume upgrade, hackathons"
2921,Ravi S,Embedded Engineer,1 (AR Intern),Yes,"Certifications in relevant domain, Attend tech webinars"
2922,Rahul S,Data Scientist,"2 (Research, Dev)",Yes,"Attend tech webinars, Core project, mock interviews"
2923,Divya R,AR/VR Developer,1 (CAD Internship),Yes,"Practice DSA, GitHub proj, LinkedIn optimization"
2924,Meera K,AI Researcher,1 (Security Intern),No,"Resume upgrade, hackathons, Contribute to open source"
2925,Ankit M,DevOps Specialist,"2 (Research, Dev)",Yes,"LinkedIn optimization, Build capstone projects"
2926,Priya M,Cloud Engineer,1 (CAD Internship),No,"Resume upgrade, hackathons, Portfolio enhancement"
2927,Sneha K,Cloud Engineer,"2 (NLP, Vision)",Yes,"Core project, mock interviews, Portfolio enhancement"
2928,Karan K,Data Scientist,1 (IoT Internship),No,"Practice DSA, GitHub proj, Build capstone projects"
2929,Divya R,AR/VR Developer,1 (AR Intern),Yes,"Build capstone projects, Resume upgrade, hackathons"
2930,Meera R,ML Engineer,None,No,"Certifications in relevant domain, LinkedIn optimization"
2931,Sneha K,Embedded Engineer,1 (Web Dev Intern),No,"Contribute to open source, Attend tech webinars"
2932,Divya R,Cybersecurity Analyst,1 (IoT Internship),Yes,"Practice DSA, GitHub proj, Core project, mock interviews"
2933,Priya R,Data Scientist,"2 (NLP, Vision)",Yes,"Core project, mock interviews, Apply to research roles"
2934,Meera T,Product Designer,1 (Security Intern),No,"Core project, mock interviews, Build capstone projects"
2935,Arjun K,AR/VR Developer,"2 (NLP, Vision)",Yes,"Resume upgrade, hackathons, Apply to research roles"
2936,Meera S,Software Developer,1 (AR Intern),Yes,"Attend tech webinars, Apply to research roles"
2937,Rahul M,Cybersecurity Analyst,"2 (DevOps, Cloud)",Yes,"Core project, mock interviews, Build capstone projects"
2938,Priya S,DevOps Specialist,"2 (DevOps, Cloud)",Yes,"Certifications in relevant domain, LinkedIn optimization"
2939,Priya S,AI Researcher,"2 (NLP, Vision)",Yes,"Build capstone projects, Apply to research roles"
2940,Meera S,Web Developer,1 (CAD Internship),Yes,"Portfolio enhancement, Certifications in relevant domain"
2941,Sneha S,Software Developer,1 (IoT Internship),Yes,"Build capstone projects, Resume upgrade, hackathons"
2942,Karan S,AR/VR Developer,"2 (DevOps, Cloud)",Yes,"Practice DSA, GitHub proj, Attend tech webinars"
2943,Arjun K,Product Designer,1 (Web Dev Intern),Yes,"LinkedIn optimization, Resume upgrade, hackathons"
2944,Aisha S,DevOps Specialist,"2 (Research, Dev)",Yes,"Core project, mock interviews, Build capstone projects"
2945,Ravi T,Cloud Engineer,1 (Security Intern),No,"Core project, mock interviews, Resume upgrade, hackathons"
2946,Priya S,Data Scientist,1 (IoT Internship),Yes,"Attend tech webinars, LinkedIn optimization"
2947,Aisha K,Product Designer,"2 (DevOps, Cloud)",Yes,"Portfolio enhancement, Attend tech webinars"
2948,Divya T,DevOps Specialist,1 (ML Intern),Yes,"Resume upgrade, hackathons, Portfolio enhancement"
2949,Rahul M,AI Researcher,"2 (DevOps, Cloud)",Yes,"LinkedIn optimization, Build capstone projects"
2950,Ravi K,AI Researcher,1 (Security Intern),No,"Portfolio enhancement, Resume upgrade, hackathons"
2951,Divya S,Data Scientist,1 (IoT Internship),Yes,"Contribute to open source, Certifications in relevant domain"
2952,Ravi T,ML Engineer,1 (ML Intern),Yes,"Apply to research roles, LinkedIn optimization"
2953,Arjun S,ML Engineer,1 (AR Intern),Yes,"LinkedIn optimization, Resume upgrade, hackathons"
2954,Meera M,Web Developer,"2 (DevOps, Cloud)",No,"Certifications in relevant domain, Attend tech webinars"
2955,Divya T,Product Designer,"2 (Research, Dev)",No,"Resume upgrade, hackathons, Attend tech webinars"
